date,above_20_ema__pct,above_20_ema__50_50,above_50_ema__pct,above_50_ema__50_50,52_week_high_low_within_10__low,52_week_high_low_within_10__high,3_above_200_ema__pct,3_above_200_ema__50_50,5_advance_decline_ratio__advance,5_advance_decline_ratio__decline,current_previous_yr_volumes_crores__current,current_previous_yr_volumes_crores__1_yr_back,drawdowns_peaks__blw_3,gold_etfs_nifty_1_month_chg__gold,gold_etfs_nifty_1_month_chg__nifty,breadth_above_500_trend_reversal__up_4_5_today,breadth_above_500_trend_reversal__down_4_5_today,breadth_above_500_trend_reversal__up_20_in_5d,breadth_above_500_trend_reversal__down_20_in_5d,breadth_above_500_trend_reversal__above_20dma,breadth_above_500_trend_reversal__below_20dma,breadth_above_500_trend_reversal__above_50dma,breadth_above_500_trend_reversal__below_50dma,breadth_above_500_trend_reversal__above_200dma,breadth_above_500_trend_reversal__below_200dma,new_high_low_bearishness_bullishness__high,new_high_low_bearishness_bullishness__low,nifty_500_above_below_200_ema__above_200_ema,nifty_500_above_below_200_ema__below_200_ema,nifty_500_above_below_200_ema__60,oversold_overbought_rsi__oversold,oversold_overbought_rsi__overbought,weekly_rsi_50_50__below_rsi_50,weekly_rsi_50_50__above_rsi_50,10_from_10dema__10_10ema,15_up_10_down__15_in_5d,15_up_10_down__10_in_5d,4_advance_decline__4_advance,4_advance_decline__4_decline,4_advance_decline_today__4_advance,4_advance_decline_today__4_decline,4_advance_decline_today__net_breadth,52_wk_high_low__new_52_wk_high,52_wk_high_low__new_52_wk_low,52_wk_high_low_today__new_52_wk_high,52_wk_high_low_today__new_52_wk_low,above_10ma__pct,above_200ma__above_200ma,above_20ma__pct,above_50ma__above_50ma,mbm_2_0_magnitude__abv_10ma,mbm_2_0_magnitude__abv_20ma,mbm_2_0_magnitude__abv_50ma,mbm_2_0_magnitude__abv_200ma,mbm_2_0_velocity_advanced__breakouts,mbm_2_0_velocity_advanced__breakdowns,mbm_2_0_velocity_advanced__up_close,mbm_2_0_velocity_advanced__down_close,mbm_2_0_velocity_advanced__new_52_wk_high,mbm_2_0_velocity_advanced__new_52_wk_low,mbm_2_0_velocity_advanced__net_nh_nl,mbm_2_0_velocity_advanced__15_52wh,mbm_2_0_velocity_advanced__15_52wl,mbm_2_0_velocity_advanced__net_15_h_l,mbm_2_0_velocity_advanced__30_52wh,mbm_2_0_velocity_advanced__30_52_wl,mbm_2_0_velocity_advanced__net_30_h_l,mbm_2_0_velocity_basic__4_advance,mbm_2_0_velocity_basic__4_decline,mbm_2_0_velocity_basic__net_breadth,mbm_2_0_velocity_basic__3_range,mbm_2_0_velocity_basic__5d_range,mbm_2_0_velocity_basic__volume,mbm_2_0_velocity_basic__15_in_5d,mbm_2_0_velocity_basic__10_in_5d,mbm_2_0_velocity_basic__10_10ema,net_breadth__net_breadth,net_nh_nl__net_nh_nl,volume__volume
2025-11-04,41.5615,50,,,20.6625,21.7666,47.2792,50,,,,,162,,,41,28,16,0,874,1187,960,1101,1004,1057,50,46,,,,,,,,,,,,,,,,,,,,,,,,37.1656,39.0896,39.2304,40.5443,9.6199,8.7283,30.2439,31.7204,1.8771,1.924,-0.0469,20.2252,24.6363,-4.4111,50.3519,48.8034,1.5486,2.9094,2.7687,0.1408,51.0089,15.5795,0.5977,1.7832,1.6424,0.2816,,,
2025-11-06,28.1151,50,,,23.1467,20.2287,42.9416,50,,,,,452,,,44,145,13,2,601,1461,798,1264,907,1155,40,96,,,,,,,,,,,,,,,,,,,,,,,,23.1347,27.4988,31.4876,35.5702,7.8836,21.68,35.119,51.2987,1.5016,4.3641,-2.8625,18.3013,27.6396,-9.3383,47.0202,50.9151,-3.8949,2.7687,11.1215,-8.3529,32.8015,7.5082,0.9111,1.4078,3.2848,0.7039,,,
2025-11-07,30.9815,50,,,23.5711,19.7477,43.3977,50,,,,,161,,,73,39,12,2,657,1406,797,1266,915,1148,32,114,,,,,,,,,,,,,,,,,,,,,,,,26.8293,29.8311,31.8949,36.0225,11.8199,12.1951,42.0635,30.3846,1.5009,5.2533,-3.7523,18.0582,28.0019,-9.9437,47.2326,51.5947,-4.3621,4.9719,3.7054,1.2664,39.9625,4.5028,0.6712,1.3133,3.2364,0.7505,,,
2025-11-10,35.1953,50,,,23.9453,19.9219,43.5938,50,,,,,250,,,84,90,11,7,738,1331,807,1263,919,1151,54,103,80.6911,19.1057,60,77,162,0.5418,0.4266,,,,,,,,,,,,,,,,,27.5396,29.124,31.1277,36.1603,14.5853,14.4455,35.4633,46.129,2.1901,4.5666,-2.3765,17.8938,28.5182,-10.6244,46.8779,51.5377,-4.6598,5.1724,6.6636,-1.4911,39.562,4.4268,0.7017,1.4445,5.2656,1.0252,,,
2025-11-11,35.6553,50,,,24.2818,19.756,43.3294,50,,,,,173,,,68,55,8,8,738,1328,803,1264,915,1152,34,104,,,,,,,,,,,,,,,,,,,,,,,,28.1631,27.8819,30.2249,35.8013,12.2306,11.9025,37.5479,35.0394,1.3121,4.5455,-3.2334,17.9475,29.0534,-11.1059,47.0009,51.9213,-4.9203,4.5923,4.1706,0.4217,44.8454,4.5923,0.6305,1.1715,5.6701,1.0778,,,
2025-11-12,42.5197,50,,,23.3071,21.4961,45.1181,50,,,,,77,,,103,31,9,4,879,1186,893,1173,958,1108,53,46,,,,,,,,,,,,,,,,,,,,,,,,37.7518,34.6604,34.6604,37.4707,18.0328,6.5574,38.4416,33.5714,1.9204,1.9672,-0.0468,18.7354,28.3372,-9.6019,48.1967,50.7728,-2.5761,6.9321,2.2014,4.7307,47.6347,6.3232,0.7505,0.8431,3.9344,0.4684,,,
2025-11-13,40.7,50,,,23.7122,22.1392,44.5537,50,,,,,169,,,72,47,13,4,844,1222,858,1209,948,1119,54,58,,,,,,,,,,,,,,,,,,,,,,,,34.8315,33.0993,33.6142,36.7978,14.4663,8.9888,30.0971,45.3125,1.779,2.4345,-0.6554,18.9139,28.6049,-9.691,47.8464,50.5618,-2.7154,4.3539,4.073,0.2809,45.5056,8.0524,0.7532,1.5449,2.9963,0.515,,,
2025-11-14,41.4605,50,,,23.7534,22.1044,43.5022,50,,,,,155,,,76,43,12,3,861,1208,866,1204,921,1149,34,67,,,,,,,,,,,,,,,,,,,,,,,,34.9229,33.8943,33.3801,35.8579,12.202,10.0514,42.1456,31.6279,1.3558,2.8518,-1.496,19.2146,28.7518,-9.5372,47.3586,51.6597,-4.3011,5.1426,3.1791,1.9635,50.3506,10.0514,0.5146,1.5895,2.7583,0.5143,,,
2025-11-17,44.6436,50,,,23.6073,22.7113,44.6436,50,,,,,177,,,96,47,11,3,933,1145,902,1177,947,1132,94,78,78.5859,21.4141,60,98,116,0.5914,0.3759,,,,,,,,,,,,,,,,,39.1446,36.9131,34.821,37.1455,15.7136,9.7164,41.716,41.1483,2.7894,3.1613,-0.3719,19.6188,28.08,-8.4612,48.0242,50.3022,-2.278,6.5551,3.9981,2.557,47.9777,11.576,0.7616,2.1385,2.278,0.6974,,,
2025-11-18,36.7451,50,,,25.3725,21.9608,42.6275,50,,,,,181,,,37,32,12,4,767,1306,825,1249,901,1173,54,86,,,,,,,,,,,,,,,,,,,,,,,,31.4806,30.3596,31.1537,34.9837,7.333,9.3414,35.6688,39,1.588,3.6899,-2.1018,18.3092,30.3596,-12.0504,47.3143,52.2186,-4.9043,2.6156,3.6432,-1.0276,50.3036,12.3307,0.4614,2.0084,2.3821,0.6539,,,
2025-11-19,37.5931,50,,,26.225,21.4818,42.4931,50,,,,,165,,,41,39,7,3,777,1298,813,1263,901,1175,53,91,,,,,,,,,,,,,,,,,,,,,,,,29.8786,29.8786,30.9057,34.4071,9.7106,9.6639,36.5385,35.7488,1.7274,4.0149,-2.2876,18.254,31.1391,-12.8852,47.2456,52.7544,-5.5089,3.5481,3.4547,0.0934,52.0542,11.6246,0.432,1.634,3.6415,0.747,,,
2025-11-20,36.4526,50,,,25.9593,21.4565,41.9342,50,,,,,118,,,40,23,9,4,752,1325,808,1270,881,1197,74,89,,,,,,,,,,,,,,,,,,,,,,,,28.4648,29.2114,30.238,33.6444,11.1526,7.3262,30.5439,26.1146,1.6332,3.7797,-2.1465,18.5721,30.9379,-12.3658,47.0369,53.2431,-6.2063,3.4064,1.9132,1.4932,52.1232,13.2058,0.3692,1.3066,2.8931,0.42,,,
2025-11-21,29.3772,50,,,27.5754,20.2899,40.1097,50,,,,,252,,,31,34,5,4,599,1479,683,1397,844,1236,23,119,,,,,,,,,,,,,,,,,,,,,,,,21.1386,23.5651,25.385,31.7779,6.9062,11.8059,36.4865,38.3399,0.7,5.3663,-4.6664,17.1255,32.9445,-15.8189,45.637,54.783,-9.1461,2.5198,4.5264,-2.0065,49.2767,11.0126,0.2952,0.7933,3.3598,0.8399,,,
2025-11-24,25.0389,50,,,29.9767,19.1291,37.5194,50,,,,,521,,,36,132,6,6,509,1576,614,1472,788,1298,31,188,77.1084,22.8916,60,109,146,0.5848,0.381,,,,,,,,,,,,,,,,,16.7981,20.0464,22.4594,29.1879,9.9768,24.594,26.9767,47.7358,1.2065,8.4919,-7.2854,15.8237,35.4524,-19.6288,43.2947,56.3341,-13.0394,2.6914,11.7401,-9.0487,32.8074,7.4246,0.6728,0.6032,7.1462,1.5777,,,
2025-11-25,26.6432,50,,,29.8905,19.6009,38.2238,50,,,,,84,,,69,12,6,3,542,1538,629,1453,807,1275,26,147,,,,,,,,,,,,,,,,,,,,,,,,19.9907,21.4818,23.3458,29.8229,14.2125,6.6636,36.0656,29.3706,0.9786,6.5238,-5.5452,16.3094,35.1351,-18.8257,43.1966,56.2908,-13.0941,5.1258,1.9571,3.1687,48.0429,8.1081,0.3085,0.6058,4.1007,0.9786,,,
2025-11-26,36.0579,50,,,28.0407,20.8838,40.8291,50,,,,,41,,,81,12,5,2,731,1351,744,1339,860,1223,42,57,,,,,,,,,,,,,,,,,,,,,,,,34.1407,28.0391,27.8062,32.3242,18.6772,3.5864,38.404,29.8701,1.2576,2.3754,-1.1178,17.3731,33.0228,-15.6497,45.5985,55.1467,-9.5482,7.1728,1.0713,6.1015,49.9767,8.1975,0.2776,0.7452,2.0959,0.5589,,,
2025-11-27,35.5191,50,,,28.1421,20.9212,40.1249,50,,,,,91,,,54,19,4,3,731,1352,742,1342,849,1235,74,44,,,,,,,,,,,,,,,,,,,,,,,,32.635,28.0261,27.6536,31.6108,11.7784,6.2384,32.8063,34.3284,1.1639,1.676,-0.5121,17.1322,32.6816,-15.5493,45.0652,55.121,-10.0559,3.8641,2.1415,1.7225,53.7244,10.8007,0.2219,0.7449,1.8622,0.6052,,,
2025-11-28,36.1187,50,,,28.2702,21.515,40.2187,50,,,,,90,,,57,19,4,2,748,1337,754,1332,855,1231,48,64,,,,,,,,,,,,,,,,,,,,,,,,33.6749,28.598,28.5049,31.9981,10.9921,6.2413,40.678,35.0746,0.9315,2.6083,-1.6768,17.2799,33.0694,-15.7895,44.6204,55.333,-10.7126,4.4714,2.1891,2.2823,57.5687,13.3209,0.2634,1.0713,1.211,0.2795,,,
2025-12-01,35.3055,50,,,27.9969,21.6164,40.0619,50,,,,,154,,,65,35,7,2,723,1370,734,1360,854,1240,90,87,76.3052,23.6948,60,176,140,0.6234,0.3415,,,,,,,,,,,,,,,,,32.0537,27.3358,27.6133,31.8224,11.3321,8.5106,33.0612,41.3043,1.9889,3.654,-1.6651,17.2063,33.21,-16.0037,44.1258,55.5967,-11.4709,3.7465,3.5153,0.2313,48.9362,15.1249,0.283,1.7114,1.1101,0.6013,,,
2025-12-02,31.6342,50,,,28.9494,21.0117,38.8327,50,,,,,152,,,29,31,5,2,647,1443,704,1386,825,1266,41,115,,,,,,,,,,,,,,,,,,,,,,,,26.3353,24.3846,25.778,30.562,7.5708,9.3358,31.9018,30.8458,1.2076,5.0627,-3.8551,16.3957,34.1384,-17.7427,42.9169,56.0149,-13.098,2.4152,2.8797,-0.4645,56.8974,15.8384,0.2412,1.4863,1.347,0.5109,,,
2025-12-03,25.1264,50,,,30.2217,20.3034,37.8452,50,,,,,208,,,17,38,1,3,533,1557,633,1457,804,1287,20,145,,,,,,,,,,,,,,,,,,,,,,,,22.0056,21.1699,23.0269,29.6657,7.1031,10.1671,20.915,36.5297,0.6964,6.4995,-5.8032,15.6453,35.8867,-20.2414,41.9684,57.0102,-15.0418,1.4856,3.714,-2.2284,48.9786,11.6527,0.2572,0.6964,2.182,0.9749,,,
2025-12-04,25.4277,50,,,30.4432,20.0622,36.9751,50,,,,,130,,,29,27,3,4,528,1562,632,1458,785,1306,17,132,,,,,,,,,,,,,,,,,,,,,,,,22.2377,20.5664,22.6091,28.7372,9.0529,7.753,27.1795,35.3293,0.6035,5.7103,-5.1068,15.506,35.7939,-20.2878,41.4578,57.1031,-15.6453,2.4605,2.7391,-0.2786,54.8747,12.8134,0.2325,0.7428,2.6927,0.65,,,
2025-12-05,26.7392,50,,,31.9471,19.899,36.9996,50,,,,,198,,,31,37,4,3,533,1558,613,1478,780,1312,33,165,,,,,,,,,,,,,,,,,,,,,,,,22.7484,19.9164,21.6806,28.4123,8.5422,10.7242,36.9565,35.0649,0.6964,7.3816,-6.6852,15.1346,37.4188,-22.2841,41.1328,57.6602,-16.5274,3.1569,3.7604,-0.6035,50.1393,12.3491,0.2611,0.6964,3.8997,0.7428,,,
2025-12-08,16.1964,50,,,35.0986,17.7812,32.6633,50,,,,,804,,,20,238,4,3,318,1776,459,1635,684,1411,40,289,74.0964,25.9036,60,164,106,0.6316,0.3344,,,,,,,,,,,,,,,,,10.1711,11.6505,16.135,24.6417,8.7841,39.3897,21.0526,47.4178,1.0171,13.0837,-12.0666,12.6214,40.6842,-28.0629,38.0952,60.3791,-22.2839,1.8493,18.6778,-16.8285,20.4808,6.981,0.8382,0.7859,8.8766,1.8955,,,
2025-12-09,19.2935,50,,,33.8121,18.9053,33.8121,50,,,,,69,,,129,15,2,3,422,1671,509,1584,711,1383,13,298,,,,,,,,,,,,,,,,,,,,,,,,20.1669,17.2925,18.7297,25.6838,23.2267,12.5174,38.523,10.7407,0.4172,13.491,-13.0737,14.0936,38.943,-24.8493,39.6384,59.0635,-19.4251,8.9476,1.3445,7.6032,19.7497,4.6361,0.9794,0.7418,3.8016,0.649,,,
2025-12-10,17.6357,50,,,33.5271,18.2558,33.3721,50,,,,,137,,,56,27,9,3,388,1706,475,1619,708,1387,18,41,,,,,,,,,,,,,,,,,,,,,,,,20.87,16.7052,17.5845,25.6826,16.3813,6.7561,23.4463,38.3562,0.509,1.7584,-1.2494,13.7899,39.4262,-25.6363,38.9172,59.8797,-20.9625,3.8408,2.5914,1.2494,36.0481,4.8126,0.3179,0.7867,3.1004,0.7867,,,
2025-12-11,23.2468,50,,,32.6618,18.8299,34.289,50,,,,,60,,,74,15,6,5,504,1594,558,1540,726,1373,19,63,,,,,,,,,,,,,,,,,,,,,,,,28.2277,21.2864,20.7774,26.2379,12.633,5.6918,38.4615,25.2033,0.6478,2.7302,-2.0824,14.3915,38.3619,-23.9704,39.565,58.6765,-19.1115,4.8589,1.4345,3.4243,49.4216,5.4604,0.2666,0.8792,1.851,0.6016,,,
2025-12-12,32.3393,50,,,31.4872,19.4036,35.7862,50,,,,,47,,,98,11,9,3,690,1408,647,1452,759,1340,43,33,,,,,,,,,,,,,,,,,,,,,,,,39.7222,27.2222,23.75,27.5463,15.2315,4.7222,42.2492,22.549,0.9722,1.3426,-0.3704,15.2315,36.6204,-21.3889,41.1111,57.7315,-16.6204,6.4352,1.0648,5.3704,56.0185,5.8333,0.3267,1.0185,1.3426,0.2778,,,
2025-12-15,34.2956,50,,,30.9854,19.669,36.6436,50,,,,,84,,,79,19,16,1,743,1360,670,1433,776,1327,53,51,74.1483,25.8517,60,166,112,0.6309,0.3326,,,,,,,,,,,,,,,,,44.0092,29.5392,24.5161,28.6175,13.0415,6.0369,42.7562,32.8244,1.2442,2.1659,-0.9217,15.3456,36.682,-21.3364,41.7972,56.6359,-14.8387,5.576,1.9816,3.5945,53.0415,7.1889,0.3188,2.3041,0.8295,0.2765,,,
2025-12-16,28.1347,50,,,31.8885,19.1563,35.4876,50,,,,,130,,,36,31,14,0,619,1486,613,1492,755,1350,17,57,,,,,,,,,,,,,,,,,,,,,,,,35.9057,27.7726,22.5046,27.634,9.427,6.9316,27.9412,40.6667,0.647,2.5878,-1.9409,14.464,37.1534,-22.6895,40.8965,57.2089,-16.3124,2.634,2.8189,-0.1848,55.8688,14.2329,0.2915,1.8946,0.878,0.3235,,,
2025-12-17,22.7378,50,,,33.0626,18.5228,33.952,50,,,,,208,,,32,52,12,0,491,1614,562,1543,722,1383,31,98,,,,,,,,,,,,,,,,,,,,,,,,25.5771,21.7452,20.9603,26.2696,8.1717,10.2493,27.6836,46.8468,0.6002,4.386,-3.7858,13.8504,38.6888,-24.8384,39.7045,58.3102,-18.6057,2.2622,4.8015,-2.5392,51.5697,15.0046,0.3029,2.0314,1.4774,0.4155,,,
2025-12-18,22.4971,50,,,33.823,18.593,33.591,50,,,,,149,,,41,30,12,0,487,1619,533,1573,714,1392,36,149,,,,,,,,,,,,,,,,,,,,,,,,24.2494,21.3857,19.6305,25.9122,9.3764,9.8845,32.5123,28.5047,0.9238,6.6975,-5.7737,13.4873,39.261,-25.7737,39.9076,59.0762,-19.1686,3.0485,2.8176,0.2309,50.3002,11.8707,0.3532,1.5242,1.6628,0.4619,,,
2025-12-19,33.5907,50,,,32.1236,19.4981,35.8687,50,,,,,61,,,91,17,10,0,697,1409,636,1470,758,1348,31,74,,,,,,,,,,,,,,,,,,,,,,,,40.24,29.2109,23.4887,27.7342,16.4744,4.9838,38.0952,29.6296,1.0614,3.2764,-2.215,14.4439,37.2404,-22.7965,41.4398,57.4527,-16.0129,6.276,1.4767,4.7993,48.5002,11.9982,0.5065,1.246,1.1075,0.323,,,
2025-12-22,47.1423,50,,,30.0729,20.982,37.898,50,,,,,79,,,113,16,9,1,1002,1110,745,1367,800,1312,63,29,76,24,60,123,115,0.6095,0.3525,,,,,,,,,,,,,,,,,59.0074,40.8548,27.6195,29.5037,22.2886,5.0092,40.4124,33.945,2.0221,1.1949,0.8272,16.4522,35.7077,-19.2555,43.9338,56.1581,-12.2243,9.0074,1.7004,7.307,50.0919,11.3051,0.744,1.3327,1.3327,0.3217,,,
2025-12-23,52.2543,50,,,29.0559,21.5414,38.3044,50,,,,,71,,,68,17,10,2,1117,993,803,1307,814,1296,68,19,,,,,,,,,,,,,,,,,,,,,,,,62.4251,46.5191,30.8437,29.9216,14.3384,5.302,36.3344,32.1739,1.5214,0.8299,0.6916,16.8741,34.3015,-17.4274,45.136,55.5556,-10.4195,5.2098,1.7059,3.5039,55.4172,11.5722,0.5744,1.5214,1.0143,0.2305,,,
2025-12-24,50.7129,50,,,29.4412,21.2331,38.3815,50,,,,,82,,,60,14,15,0,1073,1037,800,1310,810,1300,71,30,,,,,,,,,,,,,,,,,,,,,,,,55.6478,44.7672,30.4749,29.9677,12.2637,4.9793,32.7068,37.037,1.8442,1.337,0.5071,16.367,34.6243,-18.2573,45.5048,56.0166,-10.5118,4.0111,1.8442,2.1669,54.1263,11.1572,0.5561,2.0747,0.9682,0.1844,,,
2025-12-26,43.1048,50,,,29.9307,20.9168,37.3652,50,,,,,117,,,65,19,20,0,923,1189,763,1349,791,1321,48,40,,,,,,,,,,,,,,,,,,,,,,,,45.5509,38.497,28.9534,29.0456,11.2955,7.2384,34.2857,33.121,1.2909,1.6598,-0.3688,15.8137,35.0392,-19.2254,46.1964,56.1088,-9.9124,3.8728,2.3974,1.4753,53.2042,13.0014,0.4896,2.4435,0.7838,0.2305,,,
2025-12-29,34.2649,50,,,30.8193,20.5972,35.8346,50,,,,,231,,,45,45,14,0,751,1363,714,1400,763,1351,54,80,77.4,22.6,60,106,157,0.5831,0.3806,,,,,,,,,,,,,,,,,35.0161,32.492,26.8013,27.9027,10.1882,12.0698,30.6306,37.6426,1.3768,3.3502,-1.9734,16.0165,36.9894,-20.9729,45.296,57.1363,-11.8403,3.1207,4.5434,-1.4227,45.4337,14.1349,0.7124,1.9275,1.5603,0.5048,,,
2025-12-30,34.786,50,,,31.6236,20.5553,35.3644,50,,,,,140,,,57,31,10,1,768,1342,685,1425,759,1351,35,94,,,,,,,,,,,,,,,,,,,,,,,,34.3318,32.9954,25.6682,27.6498,11.8894,8.7097,35.6589,32.2751,1.3825,4.1014,-2.7189,15.576,37.5576,-21.9816,44.7926,57.5115,-12.7189,4.2396,2.8111,1.4286,50.1382,12.4424,0.7198,1.5207,1.5668,0.4147,,,
2025-12-31,48.3821,50,,,29.661,21.5716,38.0586,50,,,,,68,,,85,17,8,2,1041,1072,804,1309,808,1305,55,42,,,,,,,,,,,,,,,,,,,,,,,,52.9954,43.1797,30.4147,29.8157,17.6498,5.0691,36.0313,30,1.9355,1.7051,0.2304,16.5438,34.9309,-18.3871,47.0968,56.0829,-8.9862,6.3594,1.5207,4.8387,49.9539,11.8433,0.669,1.4747,1.4286,0.3226,,,
2026-01-01,49.0769,50,,,29.0769,21.6538,38.1538,50,,,,,68,,,63,17,9,2,1066,1049,824,1291,811,1304,59,31,,,,,,,,,,,,,,,,,,,,,,,,50.8974,43.9945,31.4772,29.8665,11.2747,4.2338,42.449,33.6957,1.9328,1.0584,0.8744,16.8431,34.8827,-18.0396,47.722,56.0055,-8.2835,4.786,1.4266,3.3594,59.8711,14.5421,0.2271,1.3346,1.3806,0.2761,,,
2026-01-02,60.8243,50,,,27.6965,22.5347,40.5239,50,,,,,49,,,100,11,11,1,1306,808,951,1163,866,1248,107,26,,,,,,,,,,,,,,,,,,,,,,,,67.0968,55.8065,37.235,32.0276,16.3594,3.318,43.3803,37.5,2.9493,1.0599,1.8894,18.0184,32.8111,-14.7926,48.894,54.9309,-6.0369,7.0968,1.2442,5.8525,52.5346,14.2396,0.7341,1.5207,1.106,0.3226,,,
2026-01-05,52.9232,50,,,28.6206,22.6595,40.2751,50,,,,,173,,,64,39,14,1,1135,984,934,1185,866,1253,133,47,72.6,27.4,60,200,105,0.6725,0.2946,,,,,,,,,,,,,,,,,51.3067,47.5011,36.4053,31.912,11.646,9.3994,37.4016,39.0244,3.4388,1.8799,1.5589,17.9734,33.5626,-15.5892,47.6845,54.7455,-7.061,4.3558,3.668,0.6878,46.4466,12.9298,0.8048,1.834,1.0087,0.4127,,,
2026-01-06,47.8261,50,,,29.5498,22.3932,39.3613,50,,,,,146,,,43,28,15,1,1012,1104,871,1245,838,1278,92,59,,,,,,,,,,,,,,,,,,,,,,,,41.3254,41.3254,32.9498,30.8329,9.1118,8.3295,35.3535,33.7017,2.6691,2.485,0.1841,17.9936,34.8827,-16.8891,46.7096,55.6374,-8.9277,3.2214,2.8072,0.4142,52.1399,12.5633,0.6717,1.9788,0.9204,0.2761,,,
2026-01-07,49.0196,50,,,29.3733,22.4145,40.1384,50,,,,,69,,,68,18,13,3,1051,1066,908,1209,851,1266,83,58,,,,,,,,,,,,,,,,,,,,,,,,44.1786,42.5679,34.8366,31.5232,11.965,5.1081,41.5385,27.027,2.347,2.485,-0.1381,17.9936,35.0207,-17.0272,47.3079,55.5453,-8.2375,4.9701,1.3806,3.5895,55.6834,12.2411,0.6283,1.8868,1.6107,0.3221,,,
2026-01-08,30.2692,50,,,32.3077,20.8846,36.0385,50,,,,,561,,,15,138,6,4,664,1453,694,1423,767,1350,31,104,,,,,,,,,,,,,,,,,,,,,,,,24.1363,27.3607,25.9788,27.7752,6.1723,23.2151,19.403,44.6429,1.1055,4.514,-3.4086,15.6149,38.2773,-22.6624,45.0944,58.2681,-13.1737,1.1976,10.3639,-9.1663,31.4141,7.2778,0.9317,1.0594,2.4413,0.5988,,,
2026-01-09,19.0696,50,,,35.371,19.6078,32.1799,50,,,,,483,,,17,102,4,4,426,1690,533,1583,683,1433,14,210,,,,,,,,,,,,,,,,,,,,,,,,13.45,17.5956,20.3132,23.86,7.1396,24.1824,16.7742,38.8571,0.4146,9.4427,-9.0281,14.5094,41.4556,-26.9461,42.9295,59.9724,-17.0428,1.1976,9.3966,-8.199,31.7826,3.6849,1,0.783,6.5408,0.783,,,
2026-01-12,19.1441,50,,,35.9572,18.9912,31.41,50,,,,,285,,,63,75,6,4,424,1698,502,1620,666,1456,34,321,70.6,29.4,60,253,124,0.6874,0.282,,,,,,,,,,,,,,,,,14.0238,16.7278,18.561,23.2356,10.22,26.9478,30.9417,21.7687,0.55,14.3905,-13.8405,13.9322,42.3006,-28.3685,41.7965,60.1283,-18.3318,3.1622,5.8662,-2.7039,24.0147,2.1998,1.2569,0.5041,7.2411,1.2374,,,
2026-01-13,21.5521,50,,,36.2274,19.4007,31.6942,50,,,,,98,,,69,19,5,2,482,1636,521,1597,670,1448,40,120,,,,,,,,,,,,,,,,,,,,,,,,17.6633,18.8132,19.5032,23.3211,14.3514,6.8997,30.7692,28,0.598,5.2438,-4.6458,13.9374,41.7663,-27.8289,42.5023,60.5796,-18.0773,4.4158,1.9319,2.4839,40.2024,2.5299,0.3835,0.552,6.0718,0.874,,,
2026-01-14,22.9055,50,,,35.7033,19.754,32.3213,50,,,,,105,,,81,20,6,1,518,1600,550,1568,684,1434,52,130,,,,,,,,,,,,,,,,,,,,,,,,21.6751,20.9388,21.0769,23.9301,13.6217,7.4091,33.7838,26.087,0.8744,5.6604,-4.786,14.6341,41.5094,-26.8753,43.4422,60.5614,-17.1192,4.6019,1.9328,2.6691,48.8725,3.2674,0.3991,0.8283,6.3507,0.4142,,,
2026-01-16,23.3781,50,,,35.9309,19.7697,31.6699,50,,,,,179,,,70,32,26,2,527,1591,531,1587,672,1446,52,154,,,,,,,,,,,,,,,,,,,,,,,,21.9972,21.0308,20.2945,23.5159,15.3244,10.2163,29.1291,37.3874,1.0584,6.8109,-5.7524,14.358,42.6139,-28.2559,43.4883,60.7455,-17.2572,4.4639,3.8196,0.6443,41.4634,4.648,0.6007,0.9204,3.3594,0.3221,,,
2026-01-19,19.8781,50,,,37.5095,18.9261,29.2841,50,,,,,384,,,43,91,28,2,449,1675,473,1651,624,1500,54,290,65.8,34.2,60,471,88,0.7936,0.1786,,,,,,,,,,,,,,,,,16.6972,16.8801,17.4748,21.0887,8.9204,19.2132,26.1538,40.7143,1.0522,12.6715,-11.6194,13.7694,43.8243,-30.0549,41.9488,62.3513,-20.4026,2.333,7.8225,-5.4895,41.1711,5.764,0.4522,1.0979,3.2937,0.9149,,,
2026-01-20,11.192,50,,,42.3917,16.3664,24.1855,50,,,,,1059,,,29,375,24,1,251,1871,311,1811,519,1603,43,472,,,,,,,,,,,,,,,,,,,,,,,,7.3955,9.2788,11.0703,17.3174,6.339,47.2209,16.6667,60.1167,0.3215,20.9922,-20.6706,10.1056,48.9205,-38.8149,37.3909,65.503,-28.1121,1.0565,28.3877,-27.3312,17.9605,2.9858,1.5595,0.8728,8.5898,2.8939,,,
2026-01-21,10.2682,50,,,43.7548,15.7471,22.3372,50,,,,,475,,,56,144,20,2,228,1895,287,1836,485,1638,35,559,,,,,,,,,,,,,,,,,,,,,,,,7.6217,8.5399,10.5601,16.483,12.3508,30.8999,20.0743,39.9703,0.1837,24.8393,-24.6556,9.4123,50.9642,-41.5519,35.5831,66.9421,-31.359,2.4793,12.3508,-9.8714,16.8503,1.7906,2.3793,0.5051,15.8402,5.2801,,,
2026-01-22,15.8621,50,,,41.4176,16.0536,25.364,50,,,,,113,,,182,54,2,4,358,1766,367,1757,543,1581,23,114,,,,,,,,,,,,,,,,,,,,,,,,17.6768,13.5904,13.2231,18.5032,36.5473,6.6116,33.6683,32.6389,0.6887,4.9587,-4.27,10.7438,48.393,-37.6492,37.9247,64.9679,-27.0432,12.3049,2.1579,10.1469,29.9357,1.7906,0.519,0.2755,9.0909,1.6529,,,
